1549230635788,76,pma/7,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,76,0,47
1549230635788,91,upm,200,OK,ipokemon 1-4,text,true,,156,2004,5,5,http://192.168.0.39:8000/upm,91,0,46
1549230635789,108,uu,200,OK,ipokemon 1-5,text,true,,156,728,5,5,http://192.168.0.39:8000/uu,108,0,45
1549230635880,36,uu,200,OK,ipokemon 1-3,text,true,,156,821,5,5,http://192.168.0.39:8000/uu,36,0,5
1549230635880,52,uu,200,OK,ipokemon 1-4,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,52,0,5
1549230635897,55,uu,200,OK,ipokemon 1-5,text,true,,156,919,5,5,http://192.168.0.39:8000/uu,54,0,5
1549230635932,30,pma/4,200,OK,ipokemon 1-4,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,30,0,9
1549230635953,23,uu,200,OK,ipokemon 1-5,text,true,,156,825,5,5,http://192.168.0.39:8000/uu,22,0,4
1549230635976,19,cu,200,OK,ipokemon 1-5,text,true,,156,627,5,5,http://192.168.0.39:8000/cu,19,0,3
1549230635996,20,upm,200,OK,ipokemon 1-5,text,true,,156,2026,5,5,http://192.168.0.39:8000/upm,20,0,3
1549230636017,27,uu,200,OK,ipokemon 1-5,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230637039,33,pma/1,200,OK,ipokemon 1-2,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/1,33,0,11
1549230648750,31,uu,200,OK,ipokemon 1-1,text,true,,156,911,5,5,http://192.168.0.39:8000/uu,31,0,7
1549230648782,20,id,200,OK,ipokemon 1-1,text,true,,164,318,5,5,http://192.168.0.39:8000/id,20,0,3
1549230648803,42,uu,200,OK,ipokemon 1-1,text,true,,156,725,5,5,http://192.168.0.39:8000/uu,42,0,4
1549230648847,27,uu,200,OK,ipokemon 1-1,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,27,0,4
1549230656281,30,uu,200,OK,ipokemon 1-3,text,true,,156,630,5,5,http://192.168.0.39:8000/uu,30,0,7
1549230656312,26,uu,200,OK,ipokemon 1-3,text,true,,156,725,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230663380,35,pma/4,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,35,0,19
1549230664725,69,wpm,200,OK,ipokemon 1-2,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,69,0,26
1549230664768,59,upm,200,OK,ipokemon 1-3,text,true,,156,2480,5,5,http://192.168.0.39:8000/upm,59,0,26
1549230674602,42,upm,200,OK,ipokemon 1-5,text,true,,156,1366,5,5,http://192.168.0.39:8000/upm,42,0,14
1549230675496,38,upm,200,OK,ipokemon 1-5,text,true,,156,1971,5,5,http://192.168.0.39:8000/upm,38,0,9
1549230680475,29,mas/CN,200,OK,ipokemon 1-3,text,true,,2016,322,5,5,http://192.168.0.39:8000/mas/CN,28,0,10
1549230680505,23,u,200,OK,ipokemon 1-3,text,true,,411,317,5,5,http://192.168.0.39:8000/u,23,0,3
1549230691449,33,uu,200,OK,ipokemon 1-5,text,true,,156,713,5,5,http://192.168.0.39:8000/uu,33,0,7
1549230691484,22,wpm,200,OK,ipokemon 1-5,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,22,0,3
1549230691508,26,uu,200,OK,ipokemon 1-5,text,true,,156,897,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230691535,35,upm,200,OK,ipokemon 1-5,text,true,,156,2006,5,5,http://192.168.0.39:8000/upm,35,0,6
1549230693930,42,upm,200,OK,ipokemon 1-3,text,true,,156,2658,5,5,http://192.168.0.39:8000/upm,42,0,8
1549230710820,30,uu,200,OK,ipokemon 1-3,text,true,,156,640,5,5,http://192.168.0.39:8000/uu,30,0,7
1549230710852,26,uu,200,OK,ipokemon 1-3,text,true,,156,885,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230710879,43,wpm,200,OK,ipokemon 1-3,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,43,0,6
1549230710923,24,uu,200,OK,ipokemon 1-3,text,true,,156,731,5,5,http://192.168.0.39:8000/uu,24,0,3
1549230713762,34,uu,200,OK,ipokemon 1-5,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,34,0,7
1549230713797,35,upm,200,OK,ipokemon 1-5,text,true,,156,2778,5,5,http://192.168.0.39:8000/upm,35,0,4
1549230713832,28,pma/1,200,OK,ipokemon 1-5,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/1,28,0,6
1549230715212,24,r/XX,200,OK,ipokemon 1-5,text,true,,160,320,5,5,http://192.168.0.39:8000/r/XX,24,0,9
1549230715338,24,pma/23,200,OK,ipokemon 1-1,text,true,,769,322,5,5,http://192.168.0.39:8000/pma/23,23,0,8
1549230715362,29,uu,200,OK,ipokemon 1-1,text,true,,156,731,5,5,http://192.168.0.39:8000/uu,29,0,5
1549230720722,30,uu,200,OK,ipokemon 1-4,text,true,,156,628,5,5,http://192.168.0.39:8000/uu,30,0,8
1549230727625,32,cu,200,OK,ipokemon 1-4,text,true,,156,624,5,5,http://192.168.0.39:8000/cu,31,0,8
1549230727657,25,uu,200,OK,ipokemon 1-4,text,true,,156,731,5,5,http://192.168.0.39:8000/uu,25,0,5
1549230731665,36,upm,200,OK,ipokemon 1-2,text,true,,156,2081,5,5,http://192.168.0.39:8000/upm,36,0,8
1549230741689,23,mas/CN,200,OK,ipokemon 1-1,text,true,,2016,322,5,5,http://192.168.0.39:8000/mas/CN,21,0,6
1549230741712,77,pd,200,OK,ipokemon 1-1,text,true,,646,318,5,5,http://192.168.0.39:8000/pd,77,0,5
1549230742891,28,uu,200,OK,ipokemon 1-5,text,true,,156,710,5,5,http://192.168.0.39:8000/uu,28,0,6
1549230743598,34,upm,200,OK,ipokemon 1-4,text,true,,156,1973,5,5,http://192.168.0.39:8000/upm,34,0,7
1549230743633,88,pd,200,OK,ipokemon 1-4,text,true,,646,318,5,5,http://192.168.0.39:8000/pd,87,0,5
1549230754516,34,uu,200,OK,ipokemon 1-5,text,true,,156,728,5,5,http://192.168.0.39:8000/uu,34,0,8
1549230760613,23,pma/1,200,OK,ipokemon 1-4,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/1,23,0,7
1549230760637,36,upm,200,OK,ipokemon 1-4,text,true,,156,2731,5,5,http://192.168.0.39:8000/upm,36,0,4
1549230768556,35,upm,200,OK,ipokemon 1-4,text,true,,156,2564,5,5,http://192.168.0.39:8000/upm,35,0,7
1549230768592,20,ur,200,OK,ipokemon 1-4,text,true,,156,631,5,5,http://192.168.0.39:8000/ur,20,0,4
1549230771851,49,upm,200,OK,ipokemon 1-1,text,true,,156,2004,5,5,http://192.168.0.39:8000/upm,49,0,7
1549230776788,36,uu,200,OK,ipokemon 1-3,text,true,,156,728,5,5,http://192.168.0.39:8000/uu,36,0,14
1549230786687,29,uu,200,OK,ipokemon 1-1,text,true,,156,734,5,5,http://192.168.0.39:8000/uu,28,0,7
1549230786716,25,uu,200,OK,ipokemon 1-1,text,true,,156,628,5,5,http://192.168.0.39:8000/uu,25,0,5
1549230790887,30,uu,200,OK,ipokemon 1-5,text,true,,156,891,5,5,http://192.168.0.39:8000/uu,29,0,7
1549230790917,18,id,200,OK,ipokemon 1-5,text,true,,164,318,5,5,http://192.168.0.39:8000/id,18,0,3
1549230795293,46,upm,200,OK,ipokemon 1-1,text,true,,156,2578,5,5,http://192.168.0.39:8000/upm,46,0,10
1549230795339,39,upm,200,OK,ipokemon 1-1,text,true,,156,2061,5,5,http://192.168.0.39:8000/upm,39,0,7
1549230795378,34,uu,200,OK,ipokemon 1-1,text,true,,156,627,5,5,http://192.168.0.39:8000/uu,33,0,8
1549230795412,23,pma/1,200,OK,ipokemon 1-1,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/1,23,0,8
1549230795436,30,uu,200,OK,ipokemon 1-1,text,true,,156,616,5,5,http://192.168.0.39:8000/uu,30,0,4
1549230795467,33,upm,200,OK,ipokemon 1-1,text,true,,156,2673,5,5,http://192.168.0.39:8000/upm,33,0,13
1549230795501,26,cu,200,OK,ipokemon 1-1,text,true,,156,618,5,5,http://192.168.0.39:8000/cu,26,0,6
1549230797470,76,u,200,OK,ipokemon 1-4,text,true,,424,317,5,5,http://192.168.0.39:8000/u,76,0,7
1549230797547,23,upm,200,OK,ipokemon 1-4,text,true,,156,2015,5,5,http://192.168.0.39:8000/upm,23,0,5
1549230797571,22,upm,200,OK,ipokemon 1-4,text,true,,156,2688,5,5,http://192.168.0.39:8000/upm,22,0,3
1549230803400,31,uu,200,OK,ipokemon 1-3,text,true,,156,927,5,5,http://192.168.0.39:8000/uu,31,0,8
1549230803432,26,uu,200,OK,ipokemon 1-3,text,true,,156,710,5,5,http://192.168.0.39:8000/uu,26,0,5
1549230810809,29,uu,200,OK,ipokemon 1-2,text,true,,156,713,5,5,http://192.168.0.39:8000/uu,29,0,7
1549230810840,34,upm,200,OK,ipokemon 1-2,text,true,,156,2550,5,5,http://192.168.0.39:8000/upm,34,0,5
1549230811311,39,uu,200,OK,ipokemon 1-1,text,true,,156,919,5,5,http://192.168.0.39:8000/uu,39,0,10
1549230819845,36,ur,200,OK,ipokemon 1-1,text,true,,156,652,5,5,http://192.168.0.39:8000/ur,36,0,8
1549230819881,25,u,200,OK,ipokemon 1-1,text,true,,429,317,5,5,http://192.168.0.39:8000/u,25,0,4
1549230819907,27,uu,200,OK,ipokemon 1-1,text,true,,156,805,5,5,http://192.168.0.39:8000/uu,26,0,5
1549230819934,30,uu,200,OK,ipokemon 1-1,text,true,,156,897,5,5,http://192.168.0.39:8000/uu,29,0,6
1549230823140,23,pma/7,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,23,0,7
1549230823164,23,wpm,200,OK,ipokemon 1-3,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,23,0,5
1549230823188,26,uu,200,OK,ipokemon 1-3,text,true,,156,737,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230832386,26,wpm,200,OK,ipokemon 1-2,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,26,0,6
1549230832413,28,r/XX,200,OK,ipokemon 1-2,text,true,,160,320,5,5,http://192.168.0.39:8000/r/XX,28,0,4
1549230832441,31,upm,200,OK,ipokemon 1-2,text,true,,156,2037,5,5,http://192.168.0.39:8000/upm,31,0,4
1549230832473,25,uu,200,OK,ipokemon 1-2,text,true,,156,622,5,5,http://192.168.0.39:8000/uu,25,0,4
1549230832498,20,pma/7,200,OK,ipokemon 1-2,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,20,0,4
1549230832519,19,uu,200,OK,ipokemon 1-2,text,true,,156,722,5,5,http://192.168.0.39:8000/uu,19,0,3
1549230832538,22,uu,200,OK,ipokemon 1-2,text,true,,156,903,5,5,http://192.168.0.39:8000/uu,22,0,6
1549230843854,51,pma/7,200,OK,ipokemon 1-1,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,51,0,9
1549230848035,31,uu,200,OK,ipokemon 1-1,text,true,,156,731,5,5,http://192.168.0.39:8000/uu,31,0,9
1549230848067,24,r/XX,200,OK,ipokemon 1-1,text,true,,160,320,5,5,http://192.168.0.39:8000/r/XX,24,0,5
1549230851933,36,ur,200,OK,ipokemon 1-3,text,true,,156,637,5,5,http://192.168.0.39:8000/ur,36,0,12
1549230854099,27,u,200,OK,ipokemon 1-2,text,true,,417,317,5,5,http://192.168.0.39:8000/u,27,0,6
1549230861937,26,pma/7,200,OK,ipokemon 1-5,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,26,0,7
1549230861964,19,ur,200,OK,ipokemon 1-5,text,true,,156,643,5,5,http://192.168.0.39:8000/ur,19,0,3
1549230864984,32,cc,200,OK,ipokemon 1-1,text,true,,156,318,5,5,http://192.168.0.39:8000/cc,32,0,21
1549230865017,24,uu,200,OK,ipokemon 1-1,text,true,,156,734,5,5,http://192.168.0.39:8000/uu,24,0,3
1549230865168,31,uu,200,OK,ipokemon 1-2,text,true,,156,917,5,5,http://192.168.0.39:8000/uu,30,0,7
1549230877630,27,wpm,200,OK,ipokemon 1-5,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,27,0,7
1549230879623,29,uu,200,OK,ipokemon 1-3,text,true,,156,716,5,5,http://192.168.0.39:8000/uu,29,0,7
1549230879652,54,upm,200,OK,ipokemon 1-3,text,true,,156,2060,5,5,http://192.168.0.39:8000/upm,54,0,4
1549230886724,38,upm,200,OK,ipokemon 1-4,text,true,,156,2081,5,5,http://192.168.0.39:8000/upm,38,0,7
1549230886763,36,uu,200,OK,ipokemon 1-4,text,true,,156,731,5,5,http://192.168.0.39:8000/uu,36,0,4
1549230888698,30,uu,200,OK,ipokemon 1-5,text,true,,156,722,5,5,http://192.168.0.39:8000/uu,30,0,7
1549230888728,39,pma/7,200,OK,ipokemon 1-5,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,39,0,5
1549230888767,51,uu,200,OK,ipokemon 1-5,text,true,,156,633,5,5,http://192.168.0.39:8000/uu,50,0,4
1549230891427,38,uu,200,OK,ipokemon 1-4,text,true,,156,801,5,5,http://192.168.0.39:8000/uu,38,0,8
1549230891466,42,uu,200,OK,ipokemon 1-4,text,true,,156,639,5,5,http://192.168.0.39:8000/uu,42,0,4
1549230898551,133,wpm,200,OK,ipokemon 1-4,text,true,,192,327,5,5,http://192.168.0.39:8000/wpm?code=CN,133,0,13
1549230898685,285,upm,200,OK,ipokemon 1-4,text,true,,156,1300,5,5,http://192.168.0.39:8000/upm,285,0,156
1549230898970,118,uu,200,OK,ipokemon 1-4,text,true,,156,883,5,5,http://192.168.0.39:8000/uu,118,0,12
1549230900366,27,uu,200,OK,ipokemon 1-3,text,true,,156,716,5,5,http://192.168.0.39:8000/uu,27,0,8
1549230900395,25,uu,200,OK,ipokemon 1-3,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,25,0,4
1549230900420,43,pd,200,OK,ipokemon 1-3,text,true,,659,318,5,5,http://192.168.0.39:8000/pd,43,0,4
1549230900463,28,upm,200,OK,ipokemon 1-3,text,true,,156,2039,5,5,http://192.168.0.39:8000/upm,28,0,4
1549230902219,29,pma/4,200,OK,ipokemon 1-5,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,29,0,14
1549230902249,29,uu,200,OK,ipokemon 1-5,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,29,0,4
1549230902880,29,pma/4,200,OK,ipokemon 1-1,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,29,0,12
1549230913950,54,uu,200,OK,ipokemon 1-1,text,true,,156,722,5,5,http://192.168.0.39:8000/uu,54,0,10
1549230915936,29,uu,200,OK,ipokemon 1-4,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,29,0,6
1549230915965,29,uu,200,OK,ipokemon 1-4,text,true,,156,625,5,5,http://192.168.0.39:8000/uu,29,0,4
1549230916406,48,upm,200,OK,ipokemon 1-3,text,true,,156,2081,5,5,http://192.168.0.39:8000/upm,48,0,20
1549230916455,37,upm,200,OK,ipokemon 1-3,text,true,,156,2701,5,5,http://192.168.0.39:8000/upm,37,0,3
1549230916492,27,uu,200,OK,ipokemon 1-3,text,true,,156,737,5,5,http://192.168.0.39:8000/uu,26,0,4
1549230918062,25,mas/CN,200,OK,ipokemon 1-5,text,true,,2016,322,5,5,http://192.168.0.39:8000/mas/CN,22,0,7
1549230922214,35,u,200,OK,ipokemon 1-5,text,true,,413,317,5,5,http://192.168.0.39:8000/u,35,0,15
1549230922250,38,upm,200,OK,ipokemon 1-5,text,true,,156,2656,5,5,http://192.168.0.39:8000/upm,38,0,6
1549230923391,36,upm,200,OK,ipokemon 1-3,text,true,,156,2059,5,5,http://192.168.0.39:8000/upm,36,0,8
1549230923427,19,id,200,OK,ipokemon 1-3,text,true,,164,318,5,5,http://192.168.0.39:8000/id,19,0,4
1549230927765,53,pma/23,200,OK,ipokemon 1-2,text,true,,769,322,5,5,http://192.168.0.39:8000/pma/23,53,0,37
1549230927819,21,ur,200,OK,ipokemon 1-2,text,true,,156,652,5,5,http://192.168.0.39:8000/ur,21,0,4
1549230927840,24,id,200,OK,ipokemon 1-2,text,true,,164,318,5,5,http://192.168.0.39:8000/id,24,0,4
1549230927865,35,upm,200,OK,ipokemon 1-2,text,true,,156,2049,5,5,http://192.168.0.39:8000/upm,35,0,6
1549230930202,33,uu,200,OK,ipokemon 1-5,text,true,,156,713,5,5,http://192.168.0.39:8000/uu,33,0,8
